0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,cell
-1.3669931,-0.90693796,1.5686816,-0.6122254,1.2544595,-5.0135713,-0.72231835,-2.2381237,-1.1680304,0.31304148,-0.7420706,0.97570777,1.6594675,-0.11744253,-0.5693782,0.78542286,2.4644442,-1.2784309,-0.028068453,0.4170098,-3.2085679,-0.7606824,1.1294771,1.802081,0.405417,-0.7801619,1.1533124,0.8383203,0.872506,-0.391132,1.2022442,-1.8754076,-0.8482645,-1.1375213,0.48473132,-1.8214018,0.2941641,1.2134444,2.6319404,3.8792274,-0.58843344,-0.06268302,-0.3890581,-3.3474762,-0.68318146,1.9514096,-0.6424567,-1.8131381,-3.7495785,-0.060499072,1.8014737,-0.62668097,-2.1729593,-0.720348,-2.570796,-0.9671489,-1.1026491,-0.31099892,0.62022424,-1.1623292,-0.18109822,1.3538276,1.3745755,-0.1251238,-0.7499067,1.0415871,-0.8273989,-0.8224215,2.3327568,-1.5600268,0.6207525,1.7640104,-2.015579,-0.9087388,3.040556,-1.0008924,-2.0630782,-0.058346424,0.9977736,-1.0157791,-0.1523006,-0.27527928,-0.09247033,1.3333504,-1.3490839,-1.4527062,-0.5539701,-0.40625134,-0.25589484,-1.7851367,2.0044293,-0.0417156,0.17985943,0.8141691,1.5663451,-0.7090402,-1.3065826,1.2995453,0.6741427,-3.5502782,1.3077211,0.7442283,2.1318884,0.39390394,-1.2921956,0.5227018,-0.8624863,KM12
-0.03228756,-0.5701862,1.1997886,0.9967752,-0.18363345,-0.05763437,1.1508507,-1.8161645,-0.06474454,0.087189354,0.70617074,-0.7173056,1.1706396,-1.9851997,-1.3256037,0.16527528,1.2276753,0.6780717,1.667486,-0.41433018,-0.015450416,-1.6788975,1.0786881,1.6047028,-0.5339787,-0.7095894,-0.40395015,-2.057468,-0.47844607,-1.2498753,1.810538,-0.72305816,-0.87569076,0.8074884,-1.0280384,-1.284394,0.56426895,-0.9264706,-2.1726918,-0.96622187,0.9687312,-2.0255816,-0.66723067,-1.1410673,1.0845786,-0.4439049,-1.9685326,2.8828375,-0.99913996,0.8252475,0.8492531,1.6195543,1.996116,2.0864897,0.9002761,0.10975672,0.6193411,1.9662918,1.1445162,0.697885,-0.7742809,-0.545487,1.0687842,-0.78513026,-0.41306594,1.9625187,-0.60639834,-2.0391479,-1.5599957,0.23590665,1.9993994,-2.2397833,0.9771156,-0.8974244,-1.4295309,-0.3551314,0.42898938,1.1815526,3.2101662,-0.568523,-0.28406647,0.10424879,-0.28298596,0.89782804,0.52555233,-0.8128638,2.5221977,0.37117487,0.7603764,0.63179076,-0.7804805,0.20235151,0.36371818,-2.5306568,-0.8253184,-0.511823,0.582471,1.4178969,-1.715832,-0.10416789,-0.97840345,-0.40826857,-1.5610877,1.4282318,-1.686377,-0.45444676,-1.166018,LOX IMVI
0.40819016,0.3503675,-0.65145344,1.5692152,0.97131956,-2.7181444,0.7801125,2.1348882,0.23513001,0.15798384,1.1819917,2.3409023,1.4434682,-0.17911884,-2.2872596,-0.5357016,0.5098367,-1.7503493,-0.14509155,0.6483899,2.3223562,-2.2487242,-0.600712,0.13194056,0.9919279,1.2874993,0.3354267,-0.42852464,1.33251,-1.5614843,-0.97375023,3.085677,0.8920772,-0.4784227,1.037214,2.1410007,-0.14543527,-1.5617324,-0.39527172,-0.49856204,3.3149407,-1.6973662,0.4914492,-0.21130043,1.2338936,-3.0949976,2.4041424,-1.2233516,-0.078626744,-0.5824807,-1.1436465,2.3694825,0.73157364,0.40192133,-2.5397155,-0.31857717,0.98138154,0.95503914,0.8340217,2.0632489,-2.8262382,0.06394429,1.8187101,-0.46313468,1.0013936,0.280363,0.16688222,-0.94956493,-0.30072194,-1.1025084,2.5479908,0.18485494,-2.8083305,-0.6543087,-0.63417244,-0.30467945,-0.023111636,-0.95215666,2.280463,-2.1631398,-1.2200274,0.095538765,0.84756416,-2.6416116,1.3311402,-1.1743562,0.45301124,2.4750087,2.3223479,-0.4532309,1.2779814,0.33405268,1.3371578,0.14496003,-0.47687984,1.5454012,-0.4010431,-0.3839762,-0.042610668,-0.19919285,3.4991567,-0.4051255,-0.5990634,1.3892151,0.86306745,2.1078525,1.7107197,UACC-257
-2.215584,0.5508774,0.8282827,-0.46181566,-0.37314165,-1.493111,1.8586601,-0.6819348,-1.2379459,0.24698132,0.74424976,-3.5694478,-1.1522952,-2.3972352,1.8499601,-1.5245,-0.9304296,-1.1183174,-0.3126169,-2.9978895,0.15971234,-1.9773922,-1.8849295,-1.4250531,-1.1467777,0.4337716,0.41463116,-0.10978545,1.8884789,-1.1204078,-2.5733123,2.839602,1.4642745,1.4026551,-0.93466216,0.7077636,-1.6882491,-2.5863898,-2.5943854,-0.6456702,-0.50204813,0.4344814,0.50759065,-1.1327276,2.7511313,-0.9648783,1.4999266,-2.640639,-0.46855244,-0.5257218,2.937787,-3.1197796,-0.851888,0.7371637,-0.4894996,0.90682614,-0.3167396,0.059028592,0.85418355,-1.3722548,-0.50822264,-0.40895146,-0.57245845,0.26261005,1.0879904,-0.42868012,0.6968252,0.4325371,1.1532196,-1.5717558,-0.23172893,0.17449549,1.2733159,-3.073443,1.6560318,0.044161227,1.7359946,1.4015348,-0.32764956,-1.9580061,-2.5290353,0.12525244,3.5413911,0.5974388,0.03237839,-0.4685061,-0.50579906,0.77298284,0.29676485,0.16128056,1.2621094,2.7312665,-1.2299991,-0.7006111,-0.13520543,1.2126914,-1.5559812,2.148914,0.5727178,-0.29922867,-1.1185138,2.3290143,-0.0982918,-0.25958487,-1.1075195,1.2455305,-1.3044653,SR
-1.5153607,-1.4687567,-0.3767878,-0.29630327,0.12824094,0.7431092,0.43988094,2.1614325,0.71597534,0.7406873,-1.0560963,0.10089272,-0.8871803,2.1594865,-0.779339,0.70325524,0.11640181,-0.038591437,0.59369755,0.7251262,-0.2722503,0.7996163,-0.29173252,0.7100639,0.50684094,-0.5047997,0.07096063,-0.1057996,-1.5386797,-2.0385787,-2.0678382,-0.2853988,0.94833165,-1.3449029,0.28556615,-0.21435218,-0.05034743,0.19794995,0.23529387,-0.873317,0.6143997,0.015083975,0.07489875,0.13664636,1.0482337,0.8659584,-0.4964929,1.6829671,-0.7705468,-2.2886944,-0.14494771,1.3284856,0.81001216,-0.4067501,0.73853415,-1.5351149,-1.1875756,1.3565046,-1.706074,-0.03587717,1.7203969,0.12738432,-1.2382467,0.20868266,2.1805284,-0.30760404,-0.56760013,-0.3214895,-1.0286565,0.17988977,1.5459435,-0.65515184,-1.2305764,-1.0488858,-0.76454186,-0.6773047,1.0486912,0.6592642,-0.34604338,0.968278,0.03640379,1.1101673,1.0477308,1.2220579,0.2260128,-0.73468506,0.50374293,0.64113283,2.031969,0.8024707,-0.7368831,-1.1929971,0.44015053,-1.6045296,-1.0687507,0.5066892,0.988417,-0.34261033,0.48537886,1.0169216,1.1018744,-0.493744,1.4296125,-0.02170395,-0.44962108,-0.43122423,0.74628526,HOP-62
1.1458588,0.29246303,-0.20733453,-1.2285942,0.5344531,-0.24970528,-0.12001992,1.577815,-0.50123703,-0.64207083,-0.73071736,-0.81157136,-0.6000721,3.073959,0.66222686,-1.3917272,1.2565901,-0.37608817,-0.5035586,-1.0242319,1.1644909,-2.0542455,-1.7764292,-0.8789206,0.3517741,-1.5904269,-0.18176547,-0.69516623,0.35932493,-0.30122748,0.09896867,-0.20582534,-2.1134753,0.101357974,1.7556989,-1.622257,1.4644856,2.8710625,-1.1751435,0.96281976,0.2376705,-0.92230636,-0.5922741,1.72993,1.1478701,-0.29021895,-0.009184398,0.103625365,-0.048020244,0.9625384,-0.49253923,1.4774679,-0.21323627,1.8075485,-1.5135257,-1.1508367,-1.5750467,1.6978407,-2.2845783,-0.035537995,0.16939566,-0.08412844,-0.21346629,0.3859606,-0.6336047,-1.8300285,0.118335165,-0.8699057,-2.5109887,-0.8551528,-0.7911155,-0.5751074,1.8695353,-0.21299888,-1.0643197,3.0675101,-1.2737967,0.35168454,-0.05247937,-0.08613151,1.3162434,-1.500792,-0.36593258,-0.19312537,0.81427747,0.04935563,-0.9298092,-0.08264387,1.1043879,-0.44172278,-0.6478418,0.40537703,-3.1865199,0.29410228,0.3634282,3.1371696,0.98148835,-0.50533277,2.0890434,-1.7931336,-0.68747455,-1.6367211,0.35116267,-1.7354763,1.952109,-0.29198042,1.9936146,EKVX
-0.8920665,-2.3488379,-1.1922864,0.74505377,-0.48178023,0.74460363,-0.8272693,1.5659301,0.5801099,-0.20336221,0.04398418,-0.37188408,-1.028314,0.11910807,1.041701,0.1432328,-2.1120942,1.068947,-1.5018533,-1.0240004,-0.7823808,-0.31563208,-1.9452672,-0.07764381,0.82715523,-0.66004884,2.098091,0.67484796,0.34209615,-0.7988568,1.1112472,0.38024333,1.6321033,0.35404834,0.60714537,-0.57419115,-0.29743367,0.30223513,0.8533852,0.17502886,-1.3820109,-1.5780658,-1.470926,1.7547046,-0.98774666,-0.05940447,-1.4982991,0.0021610656,0.33804515,-2.004835,-1.083582,0.31473666,0.26646808,0.7627524,-0.39416876,-0.07566829,-0.390741,-0.16535045,-1.2998258,0.15322743,0.3216587,-0.3776423,-1.3735092,-1.379686,-0.2713937,-0.03371343,-0.44815612,-1.8178005,0.21689776,0.46304208,2.8156657,0.48644364,-0.51384825,-1.4131426,2.2284203,2.3088768,-0.28491753,-0.23681116,-0.21875462,2.5994341,-2.4644103,1.3505254,-0.9011759,0.51632744,0.42152458,-1.777456,1.6084048,-1.8178377,0.7211032,-2.1758456,-1.4669021,-0.5031023,-1.5153642,0.06568982,-0.51118034,-0.037719022,0.27124545,-0.0604578,-1.3959724,-0.19539817,0.2853621,0.9006056,0.5191117,-0.21981268,0.43882236,2.3071415,0.124022536,OVCAR-5
1.076763,-1.1998793,1.9134082,1.2787008,-0.9833672,-0.43694523,-0.25935245,1.9471203,0.024913082,-0.99309003,-1.5408434,0.014888674,-0.35831198,-1.375837,-1.918491,-1.1771038,0.5614223,-0.06932095,0.395747,0.7123367,-2.1144638,-0.42853212,0.19831929,-0.07565909,0.4332968,0.6203423,0.37048075,0.7481632,1.4066788,0.51127636,-0.16380486,-0.066894114,0.701745,-1.0699091,-0.07898368,-1.4991338,0.18058218,-0.75198406,-0.9974227,1.1139545,-0.50403786,-1.8012159,-1.1004292,-0.7963951,1.9398152,-0.2124545,0.67652714,3.19016,0.53521365,-0.33145168,-1.2813112,-0.2688735,0.7601193,-0.80124223,-0.037786696,-0.24365143,1.5816562,-0.80099636,-0.5984477,-0.13053629,-0.07181298,-0.7017656,-1.9214286,-0.22742435,0.91635704,2.0408113,-0.8636278,-0.48481223,0.07063865,1.0940517,0.78822255,-0.6032431,0.027945222,0.13013273,-0.0013191026,-0.14833677,-0.5456545,-1.4292483,-0.013164079,-0.060488466,-1.0977086,0.85288256,-1.1007624,-0.88819027,0.94566816,0.30629444,0.9119951,0.38303334,2.4810896,-1.0451938,-0.031724926,1.5321544,1.9691181,-0.23149927,0.32669452,-0.31727958,1.3337806,1.3831049,-2.2005627,0.98642737,0.20102799,-0.68580395,1.5481716,0.9721486,-0.7605006,-0.5385656,0.21534805,UO-31
0.43774205,-0.8740052,-0.81907135,1.5047523,-0.49468186,-0.7827955,-1.932011,2.9740062,1.2891134,-0.09654844,-0.64826995,2.7853136,0.68334943,1.898542,-0.93021345,-1.6872387,2.2544227,0.51893216,-0.9185946,1.3984381,-0.7653207,1.561494,-1.9500599,1.543751,1.8449105,-0.052516527,-0.037346493,0.8623317,-0.9375236,-1.5516763,-0.07556594,0.17015395,-0.24536714,1.9276904,3.9240062,-1.5625519,-1.9562584,-1.0578904,-2.9406147,0.891081,0.78585565,-0.8901533,1.0328852,0.50708824,2.9378188,1.5491478,0.23674192,1.6928073,0.007878467,2.1809773,-2.3074684,3.5393724,1.6383464,2.1188946,1.1841972,0.30088934,0.82282853,2.2869713,-2.2282295,-1.9352823,-0.44174543,-0.036040716,-0.055442642,1.8507876,-2.580103,1.8020321,-0.09826488,-1.2772703,0.76940376,0.10356395,2.4773781,0.75350237,0.11739977,-1.2123786,0.5710634,1.328025,-2.387607,-0.919684,0.7729032,0.6959328,-0.021177357,-2.2307272,-0.81214845,-2.2757752,1.5309341,-1.2046299,0.7555963,2.1743693,1.9708045,-1.7568357,0.19531806,-1.3279933,0.6829149,-0.76124585,-0.06256957,0.7464064,-0.09422543,1.8962502,-1.2831006,-1.173951,-0.031227611,0.16287181,-0.45987412,-0.8865165,1.6660717,-1.4922704,0.27817997,SF-268
3.1146567,1.8657899,-0.60932577,2.4368017,-0.55293196,-0.89358723,-2.6487033,-2.1085777,-1.7521433,2.196709,0.75783956,0.9752213,1.1392279,-0.08532569,0.7440876,-1.5026177,1.6404883,1.1469018,0.08668048,-2.2595353,-0.32488936,1.0178877,-0.8207991,-0.7943067,0.52501005,1.7639507,0.38100952,1.0150636,0.13166583,-2.4655883,-1.8726493,1.9805702,2.3216722,-2.4718928,0.43105367,0.23776275,-2.2007823,-1.0014472,-3.9014075,2.0127504,0.51035124,-0.27335775,-0.011581199,-0.28705755,3.1584036,0.7114504,3.0171216,0.1931798,-0.56217444,-0.19623616,-0.22690594,0.7221215,0.11450339,-0.09737858,-0.6257434,-0.9390541,0.61915386,2.035637,1.7440215,-1.3357615,1.1000934,-1.9422767,0.484831,2.1764162,0.5576017,0.6136933,1.6946133,0.33338147,1.7997304,-0.6263664,0.58523387,-1.0025115,-1.2154315,-2.3375552,-3.7236624,0.7645086,1.9070616,-1.233074,1.8982987,1.7465171,-2.1818001,2.2175143,-1.4198828,0.90120673,1.1138992,-1.611532,3.1513233,0.5912784,-0.39287215,0.86000067,1.4792033,0.6313052,-1.4339526,-1.745866,1.7878957,0.070143424,0.22214702,1.5049369,-3.1225467,1.9377135,0.8778906,2.7039733,-2.2725224,-0.32343426,1.8655767,0.7368849,3.3033369,SF-539
0.5038571,0.690075,-1.15531,0.29399303,-0.6758726,-2.378707,-3.4344537,-1.1892877,-0.2389956,0.822073,-1.8621787,3.5437183,0.772018,1.4800501,-0.28104696,-0.97224003,1.7711093,0.043724835,-0.28150332,0.84403414,-1.0353903,2.1484208,-0.5704341,0.48575583,-0.9607563,0.7025911,1.5915332,-0.83320516,1.4044706,-1.0765802,0.5480128,-0.20723383,0.7654374,1.1698742,2.2659268,-0.8376595,-2.740019,-0.21231003,-1.9797522,1.9452057,0.7104262,2.6989374,-0.40746036,-1.0331447,2.5601645,2.6836944,0.83795655,0.31646842,-0.05069936,-1.6439655,-0.14727756,0.8842651,0.6605229,-0.311372,1.396009,-0.899501,0.4880264,0.14613806,-0.6933547,-2.3169231,0.78182656,-0.51576596,-0.79053617,1.831693,-1.6295699,0.26438603,0.77230716,-2.6666012,-0.9047793,-0.5299503,1.0721499,0.11438971,0.51435953,-0.46001846,-0.5339745,0.5750846,0.65655434,0.39889547,-1.026179,0.0749008,0.6954924,-0.6406114,-2.746492,0.31256777,0.38990712,0.6610443,0.6311576,2.3986502,0.04068108,-1.9868864,-0.58563274,0.3034784,0.27085376,-1.6724516,0.08492256,0.5820721,-0.097737305,1.0717255,-2.0344963,0.51565224,0.2700075,2.491325,-1.31245,0.27589202,-0.6685258,0.76660204,2.413763,SNB-75
0.13458736,0.2426308,-2.0843756,0.4671344,2.365975,0.9820729,-1.0204352,2.754173,0.65761137,-0.32227787,-1.5643061,-1.6197152,-0.52670115,0.12372145,0.9475345,1.505157,-0.3363202,0.58561313,-1.9329194,-1.2863294,-1.0615677,-0.667904,0.45280054,-0.8599031,-0.72219336,0.07237372,-1.1896036,-1.0376652,-0.57776093,-0.5615588,-1.6367954,-1.2554672,-0.035908308,1.3240106,0.7005234,-0.81297714,2.8442984,-0.023410598,-1.6111096,-1.0845797,2.0815465,0.4734034,1.1289043,3.2903283,0.13787597,-4.4064794,-0.66376597,-2.1927633,0.06224946,1.6117713,-1.6283835,-0.8254226,0.65829957,-0.17431708,0.41499758,1.3999531,-0.57744014,1.5376574,0.87951857,-0.8964535,0.67312,0.23010725,-0.02208575,-1.7747593,2.2726593,1.0367441,-0.005367154,0.69735605,-0.12777881,0.060638506,1.0428569,-1.356071,-1.4506627,-0.26546213,0.9283851,1.0055383,1.1791921,-2.1917996,2.1640456,1.4579992,-0.42330053,-0.76405215,0.4116268,0.40138623,2.8888664,0.23510964,-1.3576589,0.7106636,0.31956893,-2.0812292,-1.751124,0.20433393,-0.6353284,-0.58182204,-2.8066738,-1.5792361,0.85374403,-1.6793175,0.7021617,-0.8302346,-1.0060747,0.5788298,-0.8990795,0.29382157,-0.5251211,-1.2926558,-0.83140516,HOP-92
-0.6966835,0.09261696,0.20105082,0.56339973,1.1990569,-0.58875626,0.10725898,0.3727726,0.9486955,0.07696153,-0.3938101,0.54230905,0.4859931,-0.5012376,0.46729112,0.5494156,0.81391233,-2.2466075,-0.30946338,0.8677964,-0.0411704,-0.3349702,0.08999305,1.8463196,0.92652285,-0.16740197,0.42243525,0.24105255,0.20248951,-1.8116844,0.4869471,-1.067252,-0.290326,1.5410002,-0.81159395,1.6956534,0.38481942,1.0596635,1.5380489,0.83402133,0.47582373,-0.20030767,0.39427677,-1.3188151,0.5698055,-0.7753963,-0.16746195,-0.62485665,-1.7052662,-0.6300613,-0.19487573,1.666702,0.6578006,0.62162006,-0.52971244,-0.32549044,-0.7538804,0.49178848,-0.561787,0.011995908,-0.029311342,1.7590729,0.4360535,1.1537912,-0.023152957,0.95005816,-0.5937674,-1.2886034,-0.06720281,0.2772009,1.0225453,-0.26964837,-1.1568357,-0.2246174,1.8393035,-0.030785838,-0.43782058,1.5509856,1.8924208,-0.49369293,-1.1852673,-1.1791565,0.7795851,-0.49070442,0.62447476,-0.07439987,0.081288055,0.415876,2.0288732,0.8049756,0.37885475,0.33091435,1.864351,-0.29536238,0.20042787,-0.763537,-0.8511061,0.38999066,0.7988003,-1.4678234,0.7387763,-0.8290326,1.0111796,0.67868304,-0.70299405,-0.090007365,-1.6200942,SW-620
-0.35053355,-0.5034585,0.86249983,1.0251688,0.39228088,-0.0696774,0.83854693,0.42797193,1.1165833,0.46750623,0.50008297,-0.89890397,0.7442524,-0.3842739,0.9415341,-0.3329991,0.8076635,-0.03762511,-0.88027495,0.5220961,-0.8806317,-1.462467,1.280681,0.0069681527,-0.83003587,0.77128017,0.44237724,-1.2684268,2.8174093,0.6439889,0.07632402,0.97280294,-0.1920779,1.7292333,-0.03895523,-0.34787995,1.363366,-1.3911456,0.12208535,-1.239925,0.7309704,-0.5752192,-1.0957973,-0.50431603,1.3165329,-2.5036604,-1.4863467,-1.7171276,-2.386883,-1.1835781,0.2381227,0.9260343,0.35835022,-0.4030259,0.6402507,0.60984296,-0.25030968,-0.15781541,0.36630538,0.05875388,-0.8102459,0.5012444,-0.091249816,-3.1960526,0.7573648,-1.3021024,-0.20383811,1.0416754,0.21733534,0.5338829,-1.2500583,0.35765547,-1.2799486,-0.14621305,0.020035865,-0.47648892,-0.43212172,0.59691584,1.1171231,0.14713426,1.4123139,0.6336669,0.80552435,-1.2648954,0.36668482,0.20282291,1.776967,0.7659453,-0.6870526,-1.366453,-0.94507384,1.7703215,0.7979573,-0.31981525,0.36351892,-0.33621225,0.23807178,-0.44766557,0.35178664,-0.7594734,-0.79655796,1.1168535,-1.3596448,-0.69644964,-0.73439807,-0.5944503,-1.1443502,SK-MEL-2
