0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,cell
4.933133,-2.7390368,0.4154565,-0.773158,-1.0602695,1.9289861,-3.7620234,1.7909768,0.119403765,1.2093525,2.1453884,-0.87919617,0.5939804,-2.917647,-2.1586616,2.3642566,-2.8758752,-1.7006961,-0.39514217,0.43299735,-0.46787894,1.8789506,1.6203055,4.3739004,2.984289,-0.79764485,-1.4016305,0.84700084,0.67594373,-0.8582594,2.358912,3.1020422,-1.5203927,-3.1456978,-1.2434072,2.6497674,-0.9982938,-2.4850242,1.5164825,-3.5901868,0.33121943,1.8928218,-3.6202216,0.54726124,-2.804066,5.554466,-0.53339386,0.49723917,2.105554,1.0708971,-1.8577461,-1.5479034,0.98803705,-0.122896165,0.810872,1.5672847,0.09215753,-1.0482652,3.5631542,2.560442,-2.3498766,-2.755548,-1.1483843,0.4206013,2.6723185,0.16739076,-3.9716609,-1.5025293,1.989542,1.9959979,2.4645092,3.0783424,-1.6214211,K-562
2.7735898,-1.2845306,3.4484715,-1.6474967,2.0645282,-2.4992318,-1.9155257,-5.459294,-3.2982645,-1.4064316,-2.562946,1.2019565,1.8092235,3.431504,1.7558397,1.6404562,-1.5317553,-1.8663073,-1.0285107,-2.047903,-2.4775007,5.097008,-0.030262886,2.611072,2.6283095,1.4505277,-2.1432326,1.7788388,-0.13139297,-2.384843,-1.1357113,0.5614804,-1.2637365,-1.1154839,0.49517137,0.15289316,-5.23336,-0.08746427,1.5005105,-0.16056879,2.387167,-2.8366203,1.3731782,3.2124949,-2.266627,-3.7075596,-1.9252328,1.579296,-2.1204083,-1.1752777,2.375389,1.5131164,4.951649,-3.5627031,-0.68817306,-1.791241,-1.6087123,-0.072987124,2.9365206,-3.7929707,-1.570506,0.67797124,-0.3257335,2.2755058,-2.552729,-0.46446806,-0.5388167,1.2987518,0.8274569,1.6544862,2.6408813,-4.064095,-2.5387943,KM12
-0.14390185,-0.20556664,-2.4457679,-0.9528959,-2.2750032,1.114812,0.8447942,1.9769092,-0.5233607,0.42516544,0.3679539,-0.2502358,-1.8297534,1.7736262,1.2958688,-0.70321655,-0.8603429,-3.0521574,-1.4270192,1.9010166,1.773793,-1.7118816,-0.92524624,-0.32474282,1.2496477,-2.6177819,-0.2191988,-0.393626,1.954516,3.0274444,-2.2464242,2.0885909,0.79260457,0.93881476,1.6936327,-1.2346393,-1.4235959,-0.6542711,1.9920582,-1.1878836,-0.6296098,0.5133835,0.47210726,-0.6910319,-0.167681,-2.4027054,-2.6998465,1.2622724,0.6440492,1.9790671,-1.6702507,0.17461528,-0.21280897,2.1411076,3.1753643,-0.33979088,0.9418374,-2.3881109,2.5740492,2.8540063,0.21172932,1.1740413,1.7215288,1.1538702,1.3203254,0.11914825,-0.7738498,3.7322655,-2.0165844,0.5513307,-2.21043,2.314602,-2.801859,LOX IMVI
-2.0851824,-0.2645515,-0.9896296,-2.3815377,-1.1479675,-2.0522592,-1.451277,0.9355073,0.02390951,-4.000347,-2.4699783,-0.74426234,0.39294407,3.9951558,-1.4077724,-0.9783201,-1.6282386,-1.8688123,0.16193372,0.4568436,-0.77328885,0.06294547,-0.7081618,-1.5075963,-1.7674233,-1.9877625,-2.380362,-2.1891406,-0.8291031,2.5354867,2.9393334,0.4658466,0.73581976,-3.8460405,-2.7908123,2.8733203,-0.32321674,1.5673102,-0.4711126,-1.3868443,3.2013783,-1.1066283,-0.346798,-0.5196119,1.2955793,0.52967393,2.2332594,-1.4236376,-1.6878904,-0.42085946,-0.74407244,0.46733606,-1.0430509,-0.15926516,-1.0667161,1.0657248,-1.9669155,-0.31526357,-2.0108109,2.4500837,-1.8688874,-0.9201577,3.9591403,0.2397489,4.22056,-1.5682234,1.5089843,0.06143461,-1.3176906,3.0358953,-2.4251606,0.72293466,-1.7706792,UACC-257
0.97966266,1.2042019,-0.13034247,0.16761719,1.3521022,3.2177165,-0.64029175,-0.73408127,3.4482422,2.7476923,2.401885,0.2288911,6.1016026,-2.693163,-1.6161482,0.29607356,1.9733534,1.2952579,-0.62796605,2.746293,-2.0629876,2.8951356,0.027237656,0.07797577,-2.0095947,3.9008324,-2.0219102,7.0042567,-3.324577,-1.5569543,2.256096,-0.48836267,2.9903774,-0.22086117,0.91704994,-0.6441575,0.1634582,0.0025222301,5.540514,-2.3570702,2.1543381,-0.75350636,2.0926154,2.9034595,-1.6357445,1.2080766,0.16792008,2.2927516,4.501401,-0.21132743,-2.7067056,-3.0972574,0.22213274,-1.756867,0.7933418,1.5355436,2.628127,6.4996266,0.2588669,-1.7615932,0.40123,0.4479437,1.2010334,-0.96904397,-1.5673834,2.7204995,0.9143163,-1.6031369,-1.5347178,2.6645014,-3.6567976,2.210444,2.138049,SR
0.33801827,-1.0088892,2.0436547,1.7941355,-0.149172,3.1214054,-4.0280704,1.3917475,1.2875453,1.8688232,-0.49380738,-2.8489048,-1.6307328,1.06015,-2.6583252,-3.7406244,-2.3404906,3.5405593,0.09044437,1.5220535,-0.14477332,-5.3400626,2.2235985,1.395797,-7.6341424,-0.080974124,-1.813996,2.775003,4.230163,-0.24642535,1.7424145,1.3705333,-1.0319448,-0.24500073,-2.43956,1.2573214,2.8242707,0.4408313,-3.037036,-3.9851744,1.0722637,2.3753119,0.7017178,4.9776397,-2.477276,-0.41607112,0.74912465,1.204385,-2.6959627,0.789838,-1.8282893,0.22387762,0.6223244,-1.4997764,2.1057692,0.62871486,2.1642017,-0.6385888,-0.9398565,-0.62008053,-5.6041284,1.066688,0.71842027,-4.621959,0.9823574,-1.7569499,-1.5836128,0.5176837,-2.9905682,-3.7426171,0.8330093,1.8696449,0.16358492,HOP-62
-1.6151826,-0.009366844,2.6153698,1.0859064,-1.493671,-0.1037665,0.44357246,0.645664,3.9443607,-1.60416,-0.83080465,-3.8757594,-0.5993538,-0.52267504,-3.7491083,0.74707717,-2.7485704,4.8814845,-0.11236054,3.078078,-0.9173127,-0.534181,-1.4676307,-0.79043514,-6.646027,3.5381074,-0.81839,-0.5020682,1.5118183,-2.6588092,-2.106371,0.23065549,-2.651105,-1.5980573,-6.595498,-1.6226474,0.750797,-0.05357331,-0.48035064,-1.3232515,0.25120568,-0.47284004,1.964455,4.7365575,-1.4039652,-1.3130099,1.5881504,-0.74177814,2.280205,0.3700906,-2.605079,-0.80907273,-0.27362648,-4.975667,1.8047067,1.35119,2.15133,-0.06033866,-0.7375812,-1.5749432,-3.3871543,-1.7767731,0.056095563,-1.733272,-0.05508389,0.75445515,-1.7733059,-2.231729,-0.5646563,-1.7774982,3.0142958,-1.8648372,-0.9349706,EKVX
-2.3658066,1.332928,0.36000717,-2.226467,-0.013529928,-2.427578,1.8574716,3.2854211,-4.156389,2.0412407,-1.3338526,0.47856954,0.30020532,-1.1001502,2.749304,1.560075,4.2419124,1.7257725,-1.8993984,1.6581229,-0.50847423,-0.18497132,-2.372178,-1.052664,-0.28936532,4.966443,-1.3968681,-1.3747091,-0.9620464,-3.1442313,0.30125353,0.27948225,5.179739,-1.6205274,-1.0050994,-0.23245654,1.4510823,2.1026514,1.9271433,-0.4140168,2.258607,-3.1881802,0.7316742,0.6482417,2.144002,1.6430707,-0.093731165,2.226476,0.9421073,1.8485229,-3.5425515,1.8255264,-0.00020258472,-2.9588327,2.3334239,1.4081267,0.43855843,1.4642397,0.8983632,2.4193215,0.47868934,-4.41829,0.24292889,2.883981,-1.1021806,5.616075,-1.5590662,-0.5013279,-1.1613163,0.68211895,-2.2484882,-1.0315436,-2.0810595,OVCAR-5
-0.15753415,-0.2894931,0.6493364,0.4359441,1.957915,-0.43358397,1.9756947,-2.5806537,-0.1171692,1.4986889,5.1205707,1.0951176,-2.070829,1.593119,-2.1155386,-0.98465174,1.6812807,1.0595411,-0.51061875,2.8228943,-0.12158514,1.2407185,-2.2632804,-1.9268432,1.1319956,1.7503052,-0.073074795,-0.29006526,0.812269,-4.0732856,-4.2221217,-2.0855055,4.0215445,-0.68323797,1.2716588,-0.048830327,0.55813617,-1.5663683,-3.1950033,-3.832024,0.34259737,-0.80715936,1.1488899,1.9436162,1.339128,1.2006625,0.6542501,1.8219638,1.765519,-0.36841685,-2.815884,-0.04172771,-1.3831307,-0.69336504,2.5718012,2.7400465,-0.99469876,1.2615738,-1.0672675,-0.0337663,0.08963943,-3.4975357,-1.9988928,-2.2993982,-3.2549114,4.602358,-2.496872,-1.7313515,2.9468296,-1.7714515,1.1841254,-0.40162215,1.366789,UO-31
1.8933113,2.1163719,-1.4802322,1.3227137,0.61565346,0.9631199,-1.269743,-3.970205,-0.06919247,3.294248,-1.8166798,0.2894942,0.31033674,-2.6340413,-1.2399832,-4.933201,1.5830683,0.7586026,-0.5521978,1.9625798,-1.3144888,-0.4175318,0.43451962,0.98536855,-3.4590664,2.1127331,-1.5782216,3.8213005,0.60895735,-1.422223,3.252266,-2.223156,0.8451783,0.6839566,-1.1460695,-0.76549804,0.69423425,0.29083493,-1.2467384,-0.47487473,-1.179825,-3.1171002,2.7861168,1.832898,-1.1471035,1.1789013,-1.7028649,0.0286282,-0.84544957,0.33949316,-3.7378902,0.9705496,0.24329732,-0.77335775,1.4231042,1.2919396,-0.23704655,1.3322266,-0.35105416,2.021381,-0.18590575,0.5416664,-0.5783448,0.63101405,-0.35874215,2.7515073,-1.1288308,-2.3321624,-0.51842254,-1.2621074,0.6056945,0.41922534,2.0132089,SF-268
-3.7140706,-0.09820882,0.69007754,0.07644182,2.4414172,-0.11362338,0.4698943,-1.0457683,-2.1634889,0.31646055,0.9188354,-3.2761066,2.4848182,1.1853456,1.5953131,-3.6902065,2.2651927,-0.013792698,-2.6694684,3.4204113,-0.5982502,-1.9682981,1.6695908,0.5588575,1.2285008,5.056665,-1.9559456,0.61984545,-4.482417,-4.492413,3.529229,-0.95810103,2.723329,-1.5626903,-3.9440129,-2.0717864,-0.54898626,-3.3669283,1.0743984,1.5074766,-0.64317214,-0.56126475,1.2299602,1.2023654,-1.2807072,-1.123549,1.0111357,-0.22321822,4.3695836,-0.33845466,-1.6991982,3.0444493,-1.8189192,-2.4159307,1.0741183,1.4027945,-1.8386487,3.922044,0.79055524,1.0272793,-4.3402367,1.5957774,1.1617353,0.66195035,2.6456125,-0.15713957,-2.456494,1.3697827,3.6975656,-2.445308,-0.670818,-0.77590966,0.5586636,SF-539
0.87020177,7.9631777,7.4384556,2.4962945,-1.2198638,2.6727958,-1.6776421,1.6214063,2.0826893,0.79424757,3.7442696,-1.6593866,1.1777841,3.5602837,-1.3634362,1.3893441,-3.725743,4.79173,-10.471403,-0.22483298,-1.7089449,-2.2453272,0.65958446,3.7988071,0.6586322,1.428109,-0.0026181245,-5.3083305,-0.9308166,4.8419228,-1.6100904,-9.738212,2.3159962,-2.1008716,-3.7507606,-2.51718,6.017663,-1.3106451,-0.8135873,2.6997075,3.9739635,2.1786385,-0.0796811,3.1677485,1.1915596,-0.54074526,-1.9212558,4.6815457,1.5892025,-5.6685014,-0.68095046,5.684626,-0.5742642,-0.9772187,-0.41251186,1.0377753,3.9048467,4.0803127,2.1714315,0.33753002,-0.4760833,0.9473974,3.148677,-3.409655,-1.8462218,0.8225621,-3.0797703,-4.4348364,-1.2394079,3.2771816,-0.9963818,-2.6811292,-0.35573015,SNB-75
0.2607765,4.1744065,-1.0623516,1.1968007,1.357909,1.5646466,0.44507873,1.9774258,1.6511352,1.4137045,-1.5988631,0.14581946,-1.375771,-0.9269018,-3.6549938,-2.1351368,-0.40850788,2.6293972,0.5009069,4.687546,-0.29479003,-1.957924,-1.007672,1.6064065,-2.8900292,0.05578283,-0.40665096,0.76725924,-0.76925385,-1.1829417,-0.0026631053,1.1547384,0.5244308,-0.8415538,-1.9136808,3.2987542,1.3616354,0.17818472,-1.1222641,-4.33807,3.5479136,-0.37536803,1.5365139,3.2663903,-1.1588342,1.7550997,-0.67586535,-1.1184627,2.1963778,-0.22044718,-3.5606842,-0.24870141,-1.5165083,-0.3923481,1.5789231,1.7376443,1.8604776,-3.1206756,-1.9690682,0.35952455,-1.5756581,-0.35241142,-0.4062558,-4.023215,3.7236502,1.1364497,1.1400918,1.0208818,-2.4459338,-2.1919274,0.6588264,-0.63420516,-2.3449025,HOP-92
-0.018685313,-0.7414247,2.1832862,0.45298314,-0.22467154,0.3795858,-0.050466884,-0.6687088,1.3486388,0.53902906,0.39713377,0.36028185,2.4661057,-0.922638,-0.872301,0.6889806,-1.3793644,0.50022393,-0.7784697,0.14233533,-1.5629011,0.31050566,-0.22598204,0.08330422,0.25337347,1.4153383,-0.13370158,1.5474248,-1.2333307,-1.3881623,-0.06557818,-0.0685063,-0.55864936,-0.700512,-0.5804452,-0.35477257,-1.1102508,0.699221,0.9907484,-1.5032914,0.8259094,-0.04614066,-0.013476465,-0.8186955,-0.7231102,0.6174738,-0.43652678,-0.41760638,0.6512858,0.21681742,-0.9826672,0.45398283,-0.26960534,-0.65763414,0.43631795,-2.3536465,0.12966728,0.19296409,1.984918,-0.54012173,0.53857625,-0.49466166,-0.75259906,0.4677944,-0.17075513,0.07941241,0.00052289094,-1.335736,0.6111791,-0.040279016,0.025082566,-0.39248142,0.8721918,SW-620
0.2892138,-0.37703836,0.72936517,-1.499846,-1.5887719,-1.1710781,-0.25919878,0.7129227,0.095472306,-1.3908896,-0.78699064,-0.56438684,-0.505301,1.5576658,0.05316091,0.67992973,0.25259528,0.5322256,0.39511177,-0.75579023,-1.3910681,-0.48868388,-1.5376861,-0.5229171,-1.3508205,-1.050487,-0.51037115,-0.6430281,-0.07338662,0.021708572,-0.019570723,0.96924496,-0.70164263,-0.96901506,-1.2589576,1.0786875,0.4015997,0.9431046,1.1147453,-0.15549172,-0.6625589,-0.41074118,-0.12908211,0.6985899,-0.62152034,0.07029584,0.8389121,-1.2557616,-1.2669271,1.0206615,-0.9094696,0.6304955,-0.6392604,-0.20480952,-0.68448484,1.2058909,0.3810806,-0.10397597,-1.5827438,0.26520595,-0.9766537,0.33688027,0.21882914,-1.4900428,1.3171737,0.9361334,0.47765562,-0.50931287,-1.378311,0.13039654,-2.159888,0.12362502,0.16300645,SK-MEL-2
