0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,cell
0.7734346,1.1392943,-3.2755737,2.024475,3.3514714,-0.51463145,-0.14392544,1.9204912,1.6260344,0.22407179,0.42391396,-0.26984024,-0.17155246,1.0567265,-0.2580466,1.122928,-0.025023324,1.7243303,0.08055459,-0.3857231,0.20684695,-1.507676,0.9612898,0.92476475,1.5645523,0.16265896,-1.7075195,-0.021234684,-1.4889991,2.7982152,-2.2765007,1.5200317,-2.0814528,-2.54013,-1.3424997,-2.5003877,1.2022518,-0.5643935,-2.710971,-0.07656895,-1.2469758,-0.5630299,-0.20819968,0.40314734,0.83514875,-2.3650656,2.0108266,0.8522324,-2.745394,-2.2679,-1.6193508,-1.4099888,-2.0027459,1.1780747,2.4895456,-1.3852131,-1.1120138,1.120505,-1.3023123,-0.10611845,-1.117764,0.820009,0.5180592,1.1816795,2.595228,-0.06512441,2.3227222,2.111234,0.51407903,0.9043249,1.4383736,1.3269547,-1.040297,0.22512338,-0.60201937,1.6787463,-0.6872469,0.10750569,1.4600528,0.8540022,-0.4951251,-1.7808385,-0.44846958,2.1957061,0.43581724,2.4568214,-0.4731679,0.067374416,1.4010693,-1.1778153,1.0259482,-2.3605485,0.622766,2.4615426,0.7713433,-1.7615072,-0.01839205,-1.7683804,0.4411203,0.59461254,0.7355331,-0.11331293,-1.6572795,-1.8728703,-1.882102,-0.7498111,0.78736055,1.4886403,-2.8295403,-0.8615693,-1.7263993,-1.2705356,PC-3
-0.94550323,0.94927144,0.79997814,2.045378,-0.09373001,-0.46901253,-0.34387827,0.7433803,-1.9390726,0.11659614,2.672437,0.95910335,0.11368367,0.7412118,-0.22445637,1.4597394,-0.43515453,1.6467978,-0.25659427,-1.4353559,0.4846908,0.0027419028,3.578162,1.2613891,0.00942908,1.6357336,1.4679039,3.4535851,0.06912742,-1.6105759,-0.5756661,-0.8216043,-0.51739544,3.8570893,-1.6807008,2.0104673,-0.20752707,1.6014222,-1.7497215,0.58612055,2.0392318,0.7832375,-0.71313834,-1.6136724,0.1003472,-1.1183097,-0.15343395,-1.3926312,2.8374612,-3.0284956,-1.4149175,-2.7142067,0.29909807,2.2478778,-2.5070221,4.017429,0.079071924,1.573747,-3.8748944,-3.2380784,-1.5115507,0.020409685,2.294061,-0.17133865,2.3240614,0.19212559,-1.754871,3.2906408,-2.2619166,1.875151,1.936027,-0.17784844,1.6887316,-0.17511478,0.98997223,-2.555855,3.883835,-2.4119933,-0.80653965,1.3899274,-0.24547443,-0.38313025,0.7618048,-1.3469166,1.3091903,-3.1850193,1.7678537,-1.2038041,0.4510476,0.3883776,2.4409049,0.49759778,0.48437196,-1.6997873,-0.5687622,-1.6348091,-1.2772399,-1.024544,0.037638966,2.704301,0.13205542,0.23847629,0.07506568,2.2709188,0.67861605,0.104836136,0.61119276,-0.22565396,-1.081203,-3.1894774,0.16902047,-2.624034,K-562
-0.48942974,0.82554,1.2364128,-1.1300465,0.9050992,-1.5547743,0.06901961,0.20108953,-1.0661794,-2.1197665,-0.103149764,0.30071184,-0.18363734,0.29306224,1.5859319,-0.15054975,-0.345748,-0.070992395,0.13651206,0.6853689,-0.45881718,-0.9945534,-0.19846307,-1.6234874,0.048335247,1.6093979,1.4343488,0.18976559,-1.8222919,-0.9656445,-0.6819857,1.3792505,1.4684724,4.021248,-0.35365742,-2.1045623,0.4313261,1.5737602,0.8685289,1.5300751,0.49522275,0.788192,-1.9363732,-0.3659907,-0.35448483,0.08304014,-2.335772,-2.2042277,2.3178701,0.07114006,-3.2391264,0.40353703,3.3061016,1.9861047,1.1613058,0.22448063,-0.3530394,2.531406,-1.272547,-1.5456415,0.7727715,0.7692066,-2.7709045,-0.86854786,1.7606168,-0.77978593,-1.9121115,0.2090078,-2.1410449,1.6051235,0.97713184,-2.5187647,0.87636876,0.19480456,-2.29573,0.432083,0.3640198,0.25938234,0.08111743,2.8971672,1.6105933,-0.80496985,1.94001,-1.4228932,1.8116369,1.4604208,-2.1516876,-1.8874223,-1.5119424,1.0264486,-0.86328864,-1.4137893,-2.1723273,0.84731644,-3.5346713,0.23621775,1.1314088,0.29360995,-0.61676514,-0.23438545,1.0355145,-0.0028704787,3.215244,-1.7473526,-2.2301404,1.9946992,-0.9707438,-3.990354,-2.2250323,-1.3460516,1.1313015,-0.40796813,KM12
0.2517176,2.3642147,-1.3258625,0.08455694,1.0235131,-0.05126021,0.2071935,0.5073353,-1.6022916,0.29176465,1.2499208,-1.2361082,-0.4241513,-3.4963078,-0.22231495,0.7712296,1.1498774,-2.7779496,-0.07226611,0.13318667,-0.8591316,-0.27058548,1.3155543,0.48293602,-1.4705813,0.8987957,-0.726295,-0.30024186,-0.07506824,-4.319453,0.6150785,-2.4928937,0.6369474,0.4879258,-0.7319517,-1.8601404,1.1365988,-0.4527519,0.03496788,0.985917,-0.5108704,0.3033814,2.3431954,-0.8156431,-1.2149575,-0.9759496,-0.2647753,2.804441,-0.89323384,-1.8347604,-3.7831936,2.0912268,1.5787057,-2.5409102,1.7031729,-0.80575,0.21942683,-0.5988102,-1.9588656,1.0692576,0.38404605,0.04083083,0.17062569,-1.5762821,1.9981457,-0.014849266,0.0072926767,-1.1521434,-0.86205715,0.9881593,0.11859686,0.11096432,1.4848305,1.039842,0.5409704,0.77031815,0.7280134,-0.9612902,-0.38868985,-1.6552844,-0.25193876,1.6067561,-0.89543355,0.24720098,1.2290545,0.7941067,-1.7359729,-0.35395947,-0.6953234,1.6359742,-0.24314848,-0.077178955,-0.7541505,-1.0119976,-2.990688,0.64734095,-3.5984514,-0.73934597,-0.92227614,-2.2698097,1.656401,1.140655,-0.111420475,-2.076913,0.8112197,-2.6073797,0.32289875,1.3782809,-0.69164354,-0.053363167,-2.7957242,-0.3003417,LOX IMVI
-0.30531147,1.5288681,-0.4635667,1.0906742,-0.5890611,-1.2806107,0.19224982,-0.6352869,-0.8332573,-0.09224336,0.7588257,1.776883,1.0747744,0.6839773,0.530208,-0.402752,-0.63934916,-0.84698546,2.4970117,-1.2275963,-0.81393373,1.7143002,0.9834275,1.7117181,-0.55524045,-1.7536412,1.2108296,1.085484,1.1487521,0.40419057,-1.1526558,-0.27166143,0.25328335,1.5442376,-0.6933442,-1.9374398,-0.7652037,1.2512863,-0.041093204,1.177297,-0.41617292,0.03562584,2.1866534,-0.2886658,-0.16783138,-1.5398681,0.11115912,0.65637267,-1.6299094,-0.06877798,-1.5445964,-2.2993586,1.2804549,-0.4521212,2.0822902,-0.5858316,0.19319263,0.39230585,0.08366244,0.6066673,-1.4920709,-1.8356528,-3.1619782,-1.0960582,-0.3165054,0.45418814,-0.6679327,-0.5276119,-0.16429862,1.4854605,-1.3619586,1.1199318,-0.42805886,0.52725554,-1.1234329,-0.86196345,0.07505582,2.2575207,-1.886574,-2.1334996,1.0396394,-0.69233465,-0.638616,-1.9875599,0.17011991,-0.11556023,0.5641505,-0.22012691,0.6595664,-3.1170678,-1.3473817,0.46039695,0.19976656,-0.2966943,-1.3404396,-0.54832196,0.16603997,1.1814994,-2.3456738,-1.4401729,-0.830904,-1.1743757,-2.3278828,0.8501072,0.7176822,-0.6907206,-0.13573146,-0.80291075,-2.868804,-0.9608145,-1.8779862,-1.9032543,UACC-257
0.96628475,2.7022324,4.134562,-0.11984698,-1.2417424,-0.90649104,2.3793237,0.2930605,-0.06026957,0.25070518,-0.21689263,-0.22310798,-1.2019888,0.0962737,1.454261,0.7908076,1.1103573,0.46425343,1.5662744,2.7762706,-5.1885495,1.0191749,1.7847666,-2.5777833,1.0851827,4.2623487,1.6839987,2.0904012,2.5635462,-1.6016659,0.074225746,-2.7983425,3.623212,-1.0944486,-2.512482,-0.41206577,1.9111179,1.2666966,0.058901265,0.8496739,-3.0639682,2.0607147,2.7503817,-0.030593136,1.075,1.094783,-1.2571279,-1.026431,-0.57623297,0.1713297,-2.6021981,0.60080403,-0.42397302,-2.3010461,-2.296384,0.2671397,-0.4428495,1.3071662,1.249474,-1.8471934,0.79069257,-0.016817568,0.60388005,2.505134,2.8641462,-3.0184228,0.11829537,0.6370882,-1.9657774,-1.8724076,0.39007598,0.14091739,-2.3666797,0.4959916,-3.7840388,-0.74367994,-0.8385762,3.0938838,-1.7527398,0.40844467,1.7543746,0.9813519,2.9605088,-0.60993105,3.401784,-0.84938264,0.1727649,0.8740313,-0.041733485,0.7299817,-1.310613,-3.917047,2.0348,-1.7407146,3.3548567,0.711779,-0.9838862,-0.8427732,-1.6863374,1.0090128,-2.3244765,-2.2226043,-2.0218546,1.3402005,0.9841606,-0.37967968,-1.2117448,-0.4480894,-1.2926476,0.7945414,1.1495887,-1.849796,SR
-0.36331445,0.28227222,-1.2782545,-0.47633904,0.5827362,-0.28151056,0.46403626,-0.24195586,-0.3601737,1.1270323,-0.9442795,0.41535744,0.5331168,-1.1637514,1.2499404,-1.1505696,-1.0828348,-2.1327324,0.30312574,-1.3864424,0.87072945,0.561626,0.7411583,1.1681838,1.6175077,0.5311289,1.5057591,-0.7372954,1.4766893,-0.9027794,1.3222429,-0.74577,0.48702347,1.3522637,-1.4981518,1.3012826,-1.6508743,-0.090733,-0.20948125,-0.533186,-0.0687529,-0.024371628,-0.25133798,-1.195944,-1.3820385,0.3329003,-0.18109235,0.10161025,-0.77423054,-0.16229397,-2.1752326,1.4392515,2.0928755,-0.93955106,0.22388269,-0.57786953,0.746429,-0.58533126,0.6529749,-0.4768183,0.7785951,-1.2782074,-0.061890263,-0.41364825,0.4649641,0.5348607,-0.35261676,-1.7341013,0.9755585,1.7974044,-0.5240393,-0.45988783,-0.76712775,-0.56403077,-1.3330495,-2.9861863,-0.58755624,-0.73374605,-0.24115892,-0.9653215,1.8086135,-0.8990552,0.10923537,-0.2815457,0.692773,1.8490512,0.07411501,0.08742729,-0.25146246,1.0355489,-1.3283755,-0.03997679,-0.94171864,0.70025706,-0.7684083,0.06747309,0.0015969034,0.24801396,-0.4502998,-0.2547881,-0.78770906,0.991992,-0.29168075,-0.14409482,-1.0140345,-1.567432,-0.9544046,-0.17916867,1.0764304,-0.6070552,1.344808,1.1664397,HOP-62
0.9282764,0.6068794,-0.18344393,2.4818966,1.2557055,1.7228904,-0.6954574,0.27220312,-1.1956736,0.94075036,-0.2654427,-1.188385,-0.1797655,0.66421777,-0.07937003,-2.9570212,-0.69138056,0.18136665,0.06679029,-0.8421676,1.354592,3.6662192,1.379837,2.4985132,1.1321903,-1.1967857,0.60330623,-2.596791,-0.14668854,-0.626071,2.3261256,-3.8155806,-2.0260067,1.6116914,-1.0029496,2.4153287,-0.74456984,1.2782916,-1.6432542,-1.2361319,-0.76815,2.197577,-1.1200361,-1.328132,-1.248035,0.04606628,0.6825063,0.9926166,-0.45374116,-1.7018533,1.7030948,-3.902589,0.2978894,-1.3519287,-1.8939687,2.5340295,0.7357532,-0.81178963,0.7666624,-1.2447895,0.88749343,-0.47183526,0.13954122,-2.806613,-1.2177671,-0.60351557,2.3489714,-0.54756224,-0.23828788,1.0686764,-0.8724481,-1.1380979,-0.7159983,0.053245258,1.006487,-1.4337384,-0.9709097,2.1108863,-0.44733745,-0.8847266,0.8904265,-0.4764444,-1.0530274,-0.35285068,-0.051699888,-0.47225225,0.8013978,-0.5936163,-1.1339643,0.22567903,-1.9533645,1.2356441,-0.2993701,-0.8761124,-0.6061221,1.0825642,-1.281229,0.93170345,-0.20379177,0.72299284,-2.0245385,0.006364637,-0.8891748,2.7825599,1.0300332,0.757207,-0.126726,-0.890437,0.12077978,1.6860685,0.9217866,0.04656585,EKVX
-0.49322778,-0.82254016,-1.8781664,1.849649,-0.49929786,0.71915674,-1.2996783,-1.255734,-0.37798208,-1.0986924,0.36434698,0.6535228,1.5952429,-0.20067585,-0.3976476,-0.04798639,0.53531396,-1.7112693,1.4102466,-1.4667176,0.67056674,1.605444,0.27814642,1.7040439,1.2092199,-0.06565807,-0.1424133,-0.27563387,0.9146057,-1.6469413,0.99615324,-2.7268672,1.4299552,1.549666,-1.3573171,1.0575551,-0.023692269,-0.04478362,-0.885359,0.79449564,0.15407163,-0.2881421,2.0202513,-1.5406219,-1.3950204,0.19224145,0.7250803,0.29522043,-1.5884267,0.08650777,-0.9408218,-2.2078476,1.2469774,-2.7612746,0.5725246,0.27387187,-0.13247308,-0.73822427,-1.0312425,-0.3256619,0.38096288,-1.7555132,0.9281088,-1.8817376,-0.17340063,0.60004365,-0.37300998,-0.4474138,1.7935215,0.7242321,0.012971601,0.8393551,0.220317,-1.1280763,0.6143273,-1.1378549,-0.85308766,0.6971368,-0.5731675,0.14172253,0.1296588,0.9366846,-0.47703636,-0.7176735,-0.3308043,-0.37749928,1.3454585,-1.3513911,-0.8887461,2.4403589,0.12953983,-0.68812245,-0.30318567,-0.83750325,-0.38495192,0.10264861,-1.8736697,2.1600032,-1.0835917,-0.6899792,-0.85651135,1.5571144,-0.25257954,0.34675685,-0.900428,-0.49697325,-0.49506724,0.33293098,-0.85732865,-1.3070673,1.0823668,0.89625883,OVCAR-5
-1.1185169,0.17465448,-0.81431013,-0.40481362,0.09162017,1.5813363,0.30602467,-1.3386062,-0.1861418,0.7541387,-0.67237115,0.28707698,0.8167044,-0.8766987,-1.2287099,0.7559464,0.99021477,0.37055773,1.1667548,1.7953047,0.91597,-1.5067605,0.8088892,-0.74951226,0.13612247,0.97744447,1.5875874,-0.47965866,0.7766199,-1.3223845,0.7560577,-1.2402781,0.8987926,0.47557163,0.010232422,-0.29731622,-0.120062366,0.88660425,-0.04034225,0.07117701,1.386853,-1.1477761,-1.095397,0.1838619,0.06266433,-1.542683,-2.3968658,-0.4093041,1.0884453,-1.0839778,-0.39071766,0.037835427,1.6320333,-0.3043982,-1.6648552,0.0068641906,0.45860565,-0.85715216,-1.0263667,-0.017167734,-0.65210843,2.1138816,-0.92647713,0.03573686,2.3565695,0.59150714,-0.36422595,-0.5386751,1.396943,-1.2453235,-1.0595824,0.25386894,-1.3782336,1.0866435,-1.6861687,0.5337188,-0.9247187,-0.9052079,0.015276952,0.7426498,1.342999,1.9365169,0.24678563,0.7002204,0.10942587,-1.1379296,-0.59764373,-1.0290703,1.0649601,1.2525823,1.2123922,-1.3731455,-2.7512298,-0.83401227,-0.53114396,-0.43137237,-0.9447629,-0.93902516,-0.38302338,0.7027772,-0.3623304,-0.46271402,0.5984041,0.06226039,-1.8838278,-0.63857967,0.92989033,-0.9703472,-0.6083653,-0.57067233,1.3176736,-1.148219,UO-31
0.6401138,1.5272408,-0.61320275,-0.6344851,-0.44062838,2.2413046,0.65197396,-0.046619218,-0.1734503,0.76641846,-0.76158553,-0.7776804,-0.033999648,0.18648537,0.6947741,0.56675655,-2.3037992,0.51032454,-0.3522376,-2.2156198,-0.31417525,-0.8913126,-0.32189065,-0.24287091,-0.5490475,-0.50417316,0.9065493,1.081078,-1.1225762,0.18300368,-0.37998113,-1.7144085,0.5869557,1.205749,-1.9983025,1.6109395,0.6838347,-1.2328979,0.7086174,-2.0939872,-0.594031,-1.8245401,-2.2714539,-0.6823148,-1.2115409,-1.5806705,-3.524122,0.82032895,1.4589207,-1.2238979,1.1406206,0.732361,1.1739402,-0.124751754,0.09143611,-0.7713397,0.423918,0.25721788,-0.24985737,-0.50813025,-0.5034213,0.5885837,-0.31662688,2.8929765,1.9082218,2.193251,1.843095,-2.963523,-0.38331518,3.2692974,-1.1350679,-2.4923506,-2.0250945,2.308806,0.1547132,-0.7914357,-0.48923966,0.117238425,-1.322238,-0.17758209,-0.2883855,-0.98145294,0.6828812,-1.5545069,-2.7322595,-0.75042605,-1.1121323,-1.1146121,1.0843096,0.45373216,-0.20743364,2.1734133,0.05420936,0.93369263,-0.39105195,0.11891304,-0.13975357,1.2076367,1.6315395,-0.44598034,-2.0770948,1.8276285,0.078412905,1.390231,1.2763002,-2.3354032,0.46590483,0.5464926,1.9506979,1.662243,-0.60293347,-1.8766211,TK-10
-1.858434,1.5642332,-0.46459478,0.07211404,-1.0821323,0.5990027,-0.3448754,-1.2874017,0.3285491,0.66492176,0.78893214,-0.22807851,0.7655181,-0.83772045,-0.57348853,0.80071706,1.2954022,-0.6664858,1.4783474,-0.70912576,-0.7455814,-0.6498508,2.6861284,-0.12320309,-1.212476,-0.3484219,-1.4078468,-0.85639787,1.0742717,-1.405093,0.14716604,-0.652114,0.37865725,0.4701276,1.757197,-0.14059295,-0.18894628,0.32331195,1.0536717,0.577398,-1.0558416,0.20887299,-0.3378633,-0.34987438,0.2751059,-1.1254156,-0.279386,0.4531832,-0.5342427,-0.6703361,0.37740138,0.38182366,0.6813969,-1.3025213,-0.86042583,-2.4044065,0.94449085,-2.316536,-2.180757,0.094613284,0.21139829,-0.5701056,0.40040717,-1.5311725,-0.31967735,1.4889677,0.364314,0.33956757,0.24655628,-0.67330825,-0.2183716,-1.7082853,0.6252169,-0.94076234,0.67028546,-0.69165486,0.30314156,-1.2757937,-0.06576507,-0.105794415,1.5843362,1.1832125,-0.295489,0.8564023,0.56269896,-0.76346266,1.5451399,-1.5877346,-1.6454324,1.1096619,2.5970798,-1.1001437,-1.2322286,0.60355276,-0.86663604,0.008567616,-1.2690877,-0.45484164,1.2265983,0.22942428,-0.66266745,0.92354745,0.61938,-0.39114702,-0.18039773,0.4802933,-2.1447313,0.34368747,1.4688594,0.5169527,-0.57047755,1.2323595,SF-268
-0.57823807,2.6875489,-2.0575151,1.711333,-2.3002691,2.295967,-0.8682442,0.77246493,-0.12122242,1.73112,-0.8795254,0.31138444,0.22041613,-0.90509146,-1.1829008,-0.698767,2.9823942,0.05956343,-0.1855428,-0.2093347,0.49526134,1.5603498,0.08638382,1.3268789,-0.33604145,-1.1950413,-1.3897985,-0.73228276,0.11804246,-1.1371104,3.2611437,-2.6259127,1.7267716,1.792364,-0.96719205,1.1217618,-1.2856977,2.6510086,0.5850936,0.9751965,-1.0294186,1.2498009,0.415373,-1.8480861,0.7673419,-2.2326202,-0.990158,2.2923508,0.7344435,-0.90102893,-0.55609566,0.61009663,2.8275797,-1.0916542,-0.8265928,0.362324,3.4950058,0.40538722,-0.7713532,-0.30347392,-2.7268202,0.08177087,1.6430329,2.376911,0.87518346,1.3644612,2.8108585,0.6782154,0.65784,2.4205723,-1.8011452,-3.517439,-0.39033026,-0.6127214,-0.97114754,-0.58359826,-1.1283435,1.0880626,0.12104845,1.4311013,-0.21760231,2.6099246,0.7138485,0.870745,-1.2497481,0.7358941,0.7326804,0.41515112,0.13505353,1.2162763,3.5305183,-1.679886,0.25732252,2.4959328,-2.445564,-0.1589421,-1.4003059,2.1635537,-1.0746092,3.417653,1.520171,0.45791185,0.81200486,-1.3931996,0.26426926,-0.24669248,0.44213238,-1.7226461,0.20834051,1.1699859,1.3962018,-0.47754407,SF-539
0.44822934,2.656368,-1.4648153,1.4781927,-0.92050654,1.0736891,-1.0842015,0.38225552,-0.3450176,1.8477907,-0.068061,-0.5651191,-0.5466158,-1.5866065,-0.4012755,-0.7603201,1.9098394,0.41628245,1.0817616,-0.8014004,-0.39042878,-0.3204973,1.3725101,-0.5818084,0.7800873,0.36847836,-0.6223515,-1.0155264,0.09585892,-1.6436307,-0.2938353,-1.2355458,-0.15717061,-0.8318819,1.1040993,0.58149683,0.19648561,1.1419637,1.0441369,-0.1674081,-0.41583946,-1.0422891,-0.64062715,0.3905326,-1.1880858,-1.2718592,-1.0648999,-0.3034937,0.3071037,-3.1405692,-2.1860907,0.054982193,2.567529,-0.3284044,-0.4480564,-0.20161046,1.5766094,-1.4377686,-0.3494687,0.30012858,-1.2176404,0.18818115,-0.7933983,-0.39702392,0.46379572,0.3249383,1.9621233,-1.0716168,0.11653242,-0.19601342,-0.7966018,-0.78621644,-2.493367,1.332156,-1.6974553,-0.16544938,-0.8053194,-0.57440716,-2.4135497,0.46161467,-1.0178419,1.8057587,0.8967764,1.3916833,-1.1464443,1.335686,-0.52865726,-1.129095,0.16340204,-0.6665458,1.9100178,-1.7021981,-1.0987982,0.6185621,-1.7405685,1.3995154,0.3818204,1.1476579,1.6497213,0.1803916,1.2205936,-1.0659784,0.08646639,-0.38153285,-0.54091245,0.42034712,0.33898255,-1.6260127,1.0516505,0.47846428,0.3137959,0.0019089824,SNB-75
-2.16404,-0.06601329,-0.3388097,0.49865535,-0.4924916,1.0852078,0.39498135,-0.34708577,0.40089315,-1.4170239,-0.053737205,-0.44726005,3.3565197,-0.8993468,1.0055327,2.7749507,0.32780957,-0.46544486,0.28053567,-1.3445967,-0.41854066,-0.882957,-0.3527254,2.4145195,1.3576496,0.5046419,-0.7138789,-0.059524126,0.9573771,-0.28454322,1.5524112,-0.066080235,-0.06803631,-0.5351396,-0.31797808,2.522304,-1.0593461,-2.3322344,-0.6203331,1.2623712,-0.51752746,0.88721335,0.8875606,-0.021685125,1.6813787,-0.5214122,1.0645937,-0.7230336,-1.4196397,1.7063926,-2.2957242,-0.025536554,-1.615192,-0.112318166,-0.38394734,-1.8112193,0.8216042,0.21735653,-2.3743222,-0.67548805,0.2658484,-0.41882202,2.87465,0.7677647,1.7514957,0.15003297,-0.20039074,-1.0584449,0.94142145,-2.3070307,0.71336067,0.3666623,-0.06881503,-1.2523696,0.7037528,-0.7492676,0.38580287,-1.653872,3.2409325,1.203948,0.6868595,1.0703024,-0.6140408,-0.13223588,-0.8720789,1.1042707,0.9486762,0.46815392,-0.42108476,-0.06933804,0.8784734,-1.2832139,-0.27210644,0.263118,0.8682715,-1.443609,-3.3793476,0.9395272,-0.7271662,-0.8503405,-0.5445874,0.49258295,0.30689266,1.1751455,-1.4338076,0.24714234,-0.56822276,0.36328787,-0.773067,-1.4904305,1.2226326,-0.07614758,HOP-92
1.6178524,2.1763654,-0.13271588,1.4836565,1.8279357,-1.3223687,-0.08592061,0.50401413,-1.0528431,0.22920103,-1.023078,-0.052395105,0.10198027,0.3598409,0.8752428,-0.22076806,0.5410179,-0.76489663,-1.5834892,-0.4046514,1.4154642,0.44810808,0.8155888,0.49576956,1.1828166,-0.19973923,-0.43490818,1.1502588,-0.9506054,-1.0318437,-0.80135375,0.6137149,0.26425505,2.8790724,-0.72732306,-1.1122614,0.108064875,1.5893867,-0.08430122,1.0801873,1.0244094,-0.041484743,-2.733275,-1.063152,-0.29624262,-1.3236746,-0.17933175,-0.9072915,0.9382465,-0.26453158,-1.2088453,0.65554076,1.5745846,2.0346675,1.0931844,0.60369754,-0.09173718,1.58844,-0.47599515,-0.52074087,-0.6467203,-0.50291127,-2.6731129,1.0973952,-0.25490257,-0.8820238,-0.04170906,0.77131456,-0.746291,2.5978134,0.7551273,-2.417469,-0.180902,1.4202077,-1.8365165,-0.12032174,0.89964783,0.4121773,-1.1449741,0.47562334,-0.79891026,-0.4251134,1.2841138,-1.1787719,0.09699931,1.0235528,-0.18661396,-1.0937531,-0.35737997,-1.4430895,-0.7225375,-0.52504987,-0.5342642,1.109184,-2.3502996,-0.36233923,1.5190556,-0.2949789,0.7871607,0.34025636,0.12261411,-0.5106457,2.633091,0.2783068,-1.4970396,0.39620674,0.20564029,-1.0499297,-1.3390038,-0.8712227,1.3038567,0.21682347,SW-620
0.19449575,1.2384814,0.7040945,1.9156814,1.3733655,0.005464719,0.55236566,0.16630001,-0.32057092,-0.8502361,0.9251328,-0.7700009,0.38259697,0.2838978,-0.14909314,-0.30690324,-0.3249839,1.0566401,0.1298832,-0.74920446,-0.6061153,0.67805696,0.8373198,0.71033186,-0.021135643,0.14106065,-1.8136557,0.7003135,0.70724165,-0.45284078,-0.01807335,1.381694,0.19723527,0.45442575,-0.97454715,0.6725992,0.51297736,0.4794935,-2.5669124,0.96721715,0.27732208,1.2530942,0.7832308,-0.3142228,0.074162364,-0.136983,0.5409593,0.60249984,0.831201,0.4044541,0.5067834,-1.4096402,-1.1830769,0.52818996,0.23461036,0.37402898,0.2128473,0.86348855,-0.7102107,0.15339144,-0.37725365,0.39840156,-0.8042618,-0.4778711,0.3906612,-0.30322686,-0.0871874,2.3876598,-0.14635278,0.45435673,0.3593601,-1.056908,0.98638135,0.4710172,1.4909359,0.6911692,1.4348086,0.5560337,0.37143445,0.8084914,-0.5064927,0.7174388,0.47380102,-0.084115215,-0.9811331,0.09219553,1.8672674,-0.7880399,0.9115284,-1.918581,0.17978433,-1.2166953,1.3329651,-0.6100395,0.22935785,-0.347429,-0.16692771,-0.6019034,-0.42888534,0.18958414,-0.5491061,-0.7612184,-1.1055566,0.095414706,-0.26672077,0.9252112,-0.30970633,-0.014285323,-0.7722783,-0.7698773,-0.108521685,-0.9256444,SK-MEL-2
